id,rank,country_full,country_abrv,total_points,previous_points,rank_change,confederation,rank_date
44003,122,Tajikistan,TJK,1148,1148,0,AFC,2020/10/22
43978,121,New Zealand,NZL,1149,1149,0,OFC,2020/10/22
43881,120,Sierra Leone,SLE,1151,1155,1,CAF,2020/10/22
44027,119,Kazakhstan,KAZ,1153,1156,1,UEFA,2020/10/22
43862,118,Guinea-Bissau,GNB,1155,1155,1,CAF,2020/10/22
1942535,117,Kosovo,KVX,1158,1167,1,UEFA,2020/10/22
43874,116,Namibia,NAM,1162,1160,1,CAF,2020/10/22
43821,115,Korea DPR,PRK,1170,1170,0,AFC,2020/10/22
43994,114,Azerbaijan,AZE,1175,1179,2,UEFA,2020/10/22
43839,113,Thailand,THA,1178,1178,1,AFC,2020/10/22
43875,112,Niger,NIG,1179,1179,0,CAF,2020/10/22
43892,111,Zimbabwe,ZIM,1180,1180,0,CAF,2020/10/22
43851,110,Central African Republic,CTA,1184,1184,0,CAF,2020/10/22
43943,109,Estonia,EST,1185,1188,1,UEFA,2020/10/22
43815,108,India,IND,1187,1187,1,AFC,2020/10/22
43944,107,Faroe Islands,FRO,1193,1191,0,UEFA,2020/10/22
43957,130,Lithuania,LTU,1105,1093,1,UEFA,2020/10/22
43920,105,Trinidad and Tobago,TRI,1201,1201,1,CONCACAF,2020/10/22
43906,131,Guatemala,GUA,1103,1104,1,CONCACAF,2020/10/22
43877,133,Rwanda,RWA,1089,1089,1,CAF,2020/10/22
20010,156,New Caledonia,NCL,1035,1035,0,OFC,2020/10/22
43828,155,Maldives,MDV,1038,1038,0,AFC,2020/10/22
43827,154,Malaysia,MAS,1040,1040,0,AFC,2020/10/22
43885,153,Swaziland,SWZ,1042,1042,0,CAF,2020/10/22
43865,152,Liberia,LBR,1047,1047,0,CAF,2020/10/22
20000,151,Afghanistan,AFG,1052,1052,2,AFC,2020/10/22
43913,149,Nicaragua,NCA,1055,1051,2,CONCACAF,2020/10/22
43846,149,Botswana,BOT,1055,1055,1,CAF,2020/10/22
43848,148,Burundi,BDI,1058,1052,1,CAF,2020/10/22
43823,147,Kuwait,KUW,1060,1060,0,AFC,2020/10/22
43857,146,Ethiopia,ETH,1061,1061,0,CAF,2020/10/22
20001,145,Andorra,AND,1065,1076,8,UEFA,2020/10/22
43856,144,Equatorial Guinea,EQG,1066,1066,1,CAF,2020/10/22
43842,142,Yemen,YEM,1071,1071,2,AFC,2020/10/22
43955,142,Latvia,LVA,1071,1076,5,UEFA,2020/10/22
43814,141,Hong Kong,HKG,1072,1072,2,AFC,2020/10/22
43980,139,Solomon Islands,SOL,1073,1073,2,OFC,2020/10/22
43919,139,Suriname,SUR,1073,1073,2,CONCACAF,2020/10/22
43916,137,St. Kitts and Nevis,SKN,1074,1074,2,CONCACAF,2020/10/22
43864,137,Lesotho,LES,1074,1074,2,CAF,2020/10/22
43813,136,Chinese Taipei,TPE,1078,1078,0,AFC,2020/10/22
43886,134,Tanzania,TAN,1081,1086,0,CAF,2020/10/22
43829,134,Myanmar,MYA,1081,1081,1,AFC,2020/10/22
1896913,132,Comoros,COM,1095,1088,1,CAF,2020/10/22
43849,53,Cameroon,CMR,1413,1413,0,CAF,2020/10/22
43849,50,Cameroon,CMR,1428,1413,3,CAF,2020/11/26
43815,104,India,IND,1187,1187,4,AFC,2020/11/26
43955,136,Latvia,LVA,1082,1071,6,UEFA,2020/11/26
43829,137,Myanmar,MYA,1081,1081,3,AFC,2020/11/26
43813,138,Chinese Taipei,TPE,1078,1078,2,AFC,2020/11/26
43848,138,Burundi,BDI,1078,1058,10,CAF,2020/11/26
43916,140,St. Kitts and Nevis,SKN,1074,1074,3,CONCACAF,2020/11/26
43919,141,Suriname,SUR,1073,1073,2,CONCACAF,2020/11/26
43980,141,Solomon Islands,SOL,1073,1073,2,OFC,2020/11/26
43864,143,Lesotho,LES,1072,1074,6,CAF,2020/11/26
43814,143,Hong Kong,HKG,1072,1072,2,AFC,2020/11/26
43842,145,Yemen,YEM,1071,1071,3,AFC,2020/11/26
43886,135,Tanzania,TAN,1085,1081,1,CAF,2020/11/26
43846,146,Botswana,BOT,1066,1055,3,CAF,2020/11/26
43823,148,Kuwait,KUW,1060,1060,1,AFC,2020/11/26
43913,149,Nicaragua,NCA,1055,1055,0,CONCACAF,2020/11/26
20000,150,Afghanistan,AFG,1052,1052,1,AFC,2020/11/26
20001,151,Andorra,AND,1048,1065,6,UEFA,2020/11/26
43865,152,Liberia,LBR,1047,1047,0,CAF,2020/11/26
43827,153,Malaysia,MAS,1040,1040,1,AFC,2020/11/26
43885,153,Swaziland,SWZ,1040,1042,0,CAF,2020/11/26
43828,155,Maldives,MDV,1038,1038,0,AFC,2020/11/26
20010,156,New Caledonia,NCL,1035,1035,0,OFC,2020/11/26
43859,157,Gambia,GAM,1034,1022,0,CAF,2020/11/26
43857,147,Ethiopia,ETH,1064,1061,1,CAF,2020/11/26
43836,158,Singapore,SIN,1020,1020,0,AFC,2020/11/26
43856,134,Equatorial Guinea,EQG,1097,1066,10,CAF,2020/11/26
44004,132,Turkmenistan,TKM,1107,1107,3,AFC,2020/11/26
43943,109,Estonia,EST,1180,1185,0,UEFA,2020/11/26
43839,111,Thailand,THA,1178,1178,2,AFC,2020/11/26
43866,111,Libya,LBY,1178,1209,9,CAF,2020/11/26
43875,113,Niger,NIG,1173,1179,1,CAF,2020/11/26
43851,114,Central African Republic,CTA,1171,1184,4,CAF,2020/11/26
43821,115,Korea DPR,PRK,1170,1170,0,AFC,2020/11/26
43881,116,Sierra Leone,SLE,1165,1151,4,CAF,2020/11/26
1942535,117,Kosovo,KVX,1155,1158,0,UEFA,2020/11/26
43978,118,New Zealand,NZL,1149,1149,3,OFC,2020/11/26
43874,119,Namibia,NAM,1147,1162,3,CAF,2020/11/26
43877,133,Rwanda,RWA,1099,1089,0,CAF,2020/11/26
43862,120,Guinea-Bissau,GNB,1146,1155,2,CAF,2020/11/26
44027,122,Kazakhstan,KAZ,1142,1153,3,UEFA,2020/11/26
43868,123,Malawi,MWI,1140,1141,0,CAF,2020/11/26
43833,124,Philippines,PHI,1136,1136,0,AFC,2020/11/26
43844,125,Angola,ANG,1134,1136,1,CAF,2020/11/26
1882218,126,Antigua and Barbuda,ATG,1127,1127,0,CONCACAF,2020/11/26
43884,127,Sudan,SDN,1124,1110,1,CAF,2020/11/26
43887,128,Togo,TOG,1115,1127,2,CAF,2020/11/26
43957,129,Lithuania,LTU,1114,1105,1,UEFA,2020/11/26
1896913,130,Comoros,COM,1112,1095,2,CAF,2020/11/26
43906,131,Guatemala,GUA,1111,1103,0,CONCACAF,2020/11/26
44003,121,Tajikistan,TJK,1143,1148,1,AFC,2020/11/26
43994,109,Azerbaijan,AZE,1180,1175,5,UEFA,2020/11/26
43903,159,Dominican Republic,DOM,1019,1019,0,CONCACAF,2020/11/26
43981,161,Tahiti,TAH,1014,1014,0,OFC,2020/11/26
43824,188,Laos,LAO,912,912,0,AFC,2020/11/26
20003,189,Bhutan,BHU,911,911,0,AFC,2020/11/26
20008,190,Mongolia,MNG,906,906,0,AFC,2020/11/26
43810,191,Brunei Darussalam,BRU,904,904,0,AFC,2020/11/26
20012,192,American Samoa,ASA,900,900,0,OFC,2020/11/26
43900,193,Cayman Islands,CAY,897,897,0,CONCACAF,2020/11/26
1882637,194,Samoa,SAM,894,894,0,OFC,2020/11/26
1941613,195,Gibraltar,GIB,888,890,0,UEFA,2020/11/26
43895,196,Bahamas,BAH,880,880,0,CONCACAF,2020/11/26
1890334,197,Timor-Leste,TLS,879,879,0,AFC,2020/11/26
43878,187,São Tomé and Príncipe,STP,914,923,5,CAF,2020/11/26
43882,197,Somalia,SOM,879,879,0,CAF,2020/11/26
43832,200,Pakistan,PAK,867,867,0,AFC,2020/11/26
43894,200,Aruba,ARU,867,867,0,CONCACAF,2020/11/26
43880,202,Seychelles,SEY,866,866,0,CAF,2020/11/26
20011,203,Turks and Caicos Islands,TCA,862,862,0,CONCACAF,2020/11/26
44039,203,Tonga,TGA,862,862,0,OFC,2020/11/26
20006,205,Eritrea,ERI,856,856,0,CAF,2020/11/26
43837,206,Sri Lanka,SRI,853,853,0,AFC,2020/11/26
1881967,207,US Virgin Islands,VIR,844,844,0,CONCACAF,2020/11/26
20004,208,British Virgin Islands,VGB,842,842,0,CONCACAF,2020/11/26
20002,209,Anguilla,AIA,821,821,0,CONCACAF,2020/11/26
20007,199,Guam,GUM,873,873,0,AFC,2020/11/26
43905,160,Grenada,GRN,1015,1015,0,CONCACAF,2020/11/26
43996,185,Djibouti,DJI,919,919,0,CAF,2020/11/26
43809,184,Bangladesh,BAN,920,914,3,AFC,2020/11/26
43896,162,Barbados,BRB,1009,1009,0,CONCACAF,2020/11/26
1935341,163,South Sudan,SSD,998,983,5,CAF,2020/11/26
43982,164,Vanuatu,VAN,996,996,1,OFC,2020/11/26
43977,164,Fiji,FIJ,996,996,1,OFC,2020/11/26
43979,166,Papua New Guinea,PNG,991,991,1,OFC,2020/11/26
43907,167,Guyana,GUY,988,988,1,CONCACAF,2020/11/26
43918,168,St. Vincent / Grenadines,VIN,986,986,1,CONCACAF,2020/11/26
43898,169,Bermuda,BER,983,983,1,CONCACAF,2020/11/26
44011,170,Belize,BLZ,974,974,0,CONCACAF,2020/11/26
43830,171,Nepal,NEP,968,974,1,AFC,2020/11/26
43997,185,Dominica,DMA,919,919,0,CONCACAF,2020/11/26
43871,172,Mauritius,MRI,965,965,0,CAF,2020/11/26
44009,173,Cambodia,CAM,964,964,0,AFC,2020/11/26
43917,175,St. Lucia,LCA,953,953,1,CONCACAF,2020/11/26
43959,176,Malta,MLT,951,934,4,UEFA,2020/11/26
44036,177,Moldova,MDA,950,954,2,UEFA,2020/11/26
43852,178,Chad,CHA,947,943,1,CAF,2020/11/26
43915,179,Puerto Rico,PUR,941,941,1,CONCACAF,2020/11/26
43902,180,Cuba,CUB,936,936,1,CONCACAF,2020/11/26
43956,181,Liechtenstein,LIE,924,930,0,UEFA,2020/11/26
43826,182,Macau,MAC,922,922,1,AFC,2020/11/26
20009,183,Montserrat,MSR,921,921,1,CONCACAF,2020/11/26
43816,173,Indonesia,IDN,964,964,0,AFC,2020/11/26
43892,108,Zimbabwe,ZIM,1181,1180,3,CAF,2020/11/26
43944,107,Faroe Islands,FRO,1183,1193,0,UEFA,2020/11/26
43873,106,Mozambique,MOZ,1185,1200,0,CAF,2020/11/26
1902465,30,Serbia,SRB,1495,1489,0,UEFA,2020/11/26
43843,31,Algeria,ALG,1488,1489,1,CAF,2020/11/26
43972,32,Turkey,TUR,1487,1486,1,UEFA,2020/11/26
44002,33,Slovakia,SVK,1478,1466,4,UEFA,2020/11/26
43928,34,Paraguay,PAR,1476,1476,1,CONMEBOL,2020/11/26
43876,35,Nigeria,NGA,1474,1488,3,CAF,2020/11/26
43872,35,Morocco,MAR,1474,1461,4,CAF,2020/11/26
43964,37,Romania,ROU,1466,1455,7,UEFA,2020/11/26
43822,38,Korea Republic,KOR,1465,1464,0,AFC,2020/11/26
43965,39,Russia,RUS,1461,1480,5,UEFA,2020/11/26
43817,29,IR Iran,IRN,1496,1492,0,AFC,2020/11/26
43950,40,Hungary,HUN,1460,1439,7,UEFA,2020/11/26
43953,42,Republic of Ireland,IRL,1456,1467,6,UEFA,2020/11/26
43995,42,Czech Republic,CZE,1456,1446,3,UEFA,2020/11/26
43961,44,Norway,NOR,1450,1456,1,UEFA,2020/11/26
43952,45,Northern Ireland,NIR,1440,1458,4,UEFA,2020/11/26
43951,46,Iceland,ISL,1438,1461,7,UEFA,2020/11/26
43910,47,Jamaica,JAM,1437,1438,1,CONCACAF,2020/11/26
43967,48,Scotland,SCO,1436,1446,3,UEFA,2020/11/26
43855,49,Egypt,EGY,1432,1420,3,CAF,2020/11/26
43901,51,Costa Rica,CRC,1427,1427,1,CONCACAF,2020/11/26
43860,52,Ghana,GHA,1424,1438,4,CAF,2020/11/26
43976,41,Australia,AUS,1457,1457,1,AFC,2020/11/26
43949,53,Greece,GRE,1413,1408,1,UEFA,2020/11/26
43931,28,Venezuela,VEN,1501,1493,0,CONMEBOL,2020/11/26
43888,26,Tunisia,TUN,1503,1507,0,CAF,2020/11/26
43942,4,England,ENG,1670,1669,0,UEFA,2020/11/26
43963,5,Portugal,POR,1662,1661,0,UEFA,2020/11/26
43969,6,Spain,ESP,1645,1639,0,UEFA,2020/11/26
43922,7,Argentina,ARG,1642,1636,1,CONMEBOL,2020/11/26
43930,8,Uruguay,URU,1639,1637,1,CONMEBOL,2020/11/26
43911,9,Mexico,MEX,1632,1625,2,CONCACAF,2020/11/26
43954,10,Italy,ITA,1625,1612,2,UEFA,2020/11/26
43938,11,Croatia,CRO,1617,1634,2,UEFA,2020/11/26
43941,12,Denmark,DEN,1614,1610,1,UEFA,2020/11/26
43948,13,Germany,GER,1610,1607,1,UEFA,2020/11/26
43819,27,Japan,JPN,1502,1503,0,AFC,2020/11/26
43960,14,Netherlands,NED,1609,1596,1,UEFA,2020/11/26
43971,16,Switzerland,SUI,1586,1589,0,UEFA,2020/11/26
43925,17,Chile,CHI,1567,1570,0,CONMEBOL,2020/11/26
43974,18,Wales,WAL,1562,1550,2,UEFA,2020/11/26
43962,19,Poland,POL,1559,1568,1,UEFA,2020/11/26
43879,20,Senegal,SEN,1558,1549,1,CAF,2020/11/26
43970,20,Sweden,SWE,1558,1558,1,UEFA,2020/11/26
43921,22,USA,USA,1545,1542,0,CONCACAF,2020/11/26
43934,23,Austria,AUT,1531,1523,2,UEFA,2020/11/26
43973,24,Ukraine,UKR,1528,1539,1,UEFA,2020/11/26
43929,25,Peru,PER,1512,1533,1,CONMEBOL,2020/11/26
43926,15,Colombia,COL,1601,1631,5,CONMEBOL,2020/11/26
43945,54,Finland,FIN,1411,1402,1,UEFA,2020/11/26
44037,55,Bosnia and Herzegovina,BIH,1410,1424,4,UEFA,2020/11/26
43927,56,Ecuador,ECU,1409,1380,4,CONMEBOL,2020/11/26
43908,84,Haiti,HAI,1285,1285,3,CONCACAF,2020/11/26
44005,85,Uzbekistan,UZB,1283,1292,1,AFC,2020/11/26
43858,86,Gabon,GAB,1280,1292,2,CAF,2020/11/26
43984,87,Israel,ISR,1279,1275,1,UEFA,2020/11/26
43937,88,Belarus,BLR,1269,1273,2,UEFA,2020/11/26
43947,89,Georgia,GEO,1267,1287,3,UEFA,2020/11/26
43891,90,Zambia,ZAM,1266,1274,1,CAF,2020/11/26
43853,91,Congo,CGO,1264,1262,2,CAF,2020/11/26
43825,92,Lebanon,LBN,1263,1269,1,AFC,2020/11/26
43841,93,Vietnam,VIE,1258,1258,1,AFC,2020/11/26
43845,83,Benin,BEN,1302,1300,0,CAF,2020/11/26
43867,94,Madagascar,MAD,1257,1264,2,CAF,2020/11/26
43999,96,Kyrgyz Republic,KGZ,1240,1240,0,AFC,2020/11/26
43808,97,Bahrain,BHR,1238,1225,2,AFC,2020/11/26
43958,98,Luxembourg,LUX,1235,1247,3,UEFA,2020/11/26
43933,99,Armenia,ARM,1233,1215,2,UEFA,2020/11/26
43939,100,Cyprus,CYP,1224,1225,1,UEFA,2020/11/26
43870,101,Mauritania,MTN,1207,1227,3,CAF,2020/11/26
43989,102,Palestine,PLE,1204,1204,2,AFC,2020/11/26
43920,103,Trinidad and Tobago,TRI,1201,1201,2,CONCACAF,2020/11/26
43863,104,Kenya,KEN,1187,1205,1,CAF,2020/11/26
43935,1,Belgium,BEL,1780,1765,0,UEFA,2020/11/26
43820,95,Jordan,JOR,1244,1238,2,AFC,2020/11/26
43831,82,Oman,OMA,1303,1303,0,AFC,2020/11/26
43850,81,Cabo Verde,CPV,1306,1316,3,CAF,2020/11/26
43923,79,Bolivia,BOL,1307,1314,0,CONMEBOL,2020/11/26
43869,57,Mali,MLI,1408,1394,1,CAF,2020/11/26
43847,58,Burkina Faso,BFA,1391,1390,0,CAF,2020/11/26
43834,59,Qatar,QAT,1387,1391,2,AFC,2020/11/26
20014,60,Congo DR,COD,1386,1384,1,CAF,2020/11/26
43854,61,Côte d'Ivoire,CIV,1384,1378,0,CAF,2020/11/26
43968,62,Slovenia,SVN,1379,1376,0,UEFA,2020/11/26
999,63,Montenegro,MNE,1370,1369,1,UEFA,2020/11/26
43909,64,Honduras,HON,1367,1374,1,CONCACAF,2020/11/26
44000,65,North Macedonia,MKD,1362,1356,0,UEFA,2020/11/26
43932,66,Albania,ALB,1360,1345,3,UEFA,2020/11/26
43835,67,Saudi Arabia,KSA,1353,1351,0,AFC,2020/11/26
43936,68,Bulgaria,BUL,1350,1354,2,UEFA,2020/11/26
43818,69,Iraq,IRQ,1347,1344,1,AFC,2020/11/26
43904,70,El Salvador,SLV,1346,1346,2,CONCACAF,2020/11/26
43883,71,South Africa,RSA,1341,1332,1,CAF,2020/11/26
43899,72,Canada,CAN,1332,1332,0,CONCACAF,2020/11/26
43861,73,Guinea,GUI,1329,1333,2,CAF,2020/11/26
43840,74,United Arab Emirates,UAE,1326,1329,0,AFC,2020/11/26
43812,75,China PR,CHN,1323,1323,0,AFC,2020/11/26
43838,76,Syria,SYR,1313,1314,3,AFC,2020/11/26
1930407,76,Curaçao,CUW,1313,1313,5,CONCACAF,2020/11/26
43914,78,Panama,PAN,1311,1317,1,CONCACAF,2020/11/26
43889,79,Uganda,UGA,1307,1321,3,CAF,2020/11/26
43966,210,San Marino,SMR,810,812,0,UEFA,2020/11/26
43924,3,Brazil,BRA,1743,1725,0,CONMEBOL,2020/11/26
43946,2,France,FRA,1755,1752,0,UEFA,2020/11/26
43946,2,France,FRA,1755,1755,0,UEFA,2020/12/10
43856,134,Equatorial Guinea,EQG,1097,1097,0,CAF,2020/12/10
43886,135,Tanzania,TAN,1085,1085,0,CAF,2020/12/10
43955,136,Latvia,LVA,1082,1082,0,UEFA,2020/12/10
43829,137,Myanmar,MYA,1081,1081,0,AFC,2020/12/10
43813,138,Chinese Taipei,TPE,1078,1078,0,AFC,2020/12/10
43848,138,Burundi,BDI,1078,1078,0,CAF,2020/12/10
43916,140,St. Kitts and Nevis,SKN,1074,1074,0,CONCACAF,2020/12/10
43919,141,Suriname,SUR,1073,1073,0,CONCACAF,2020/12/10
43980,141,Solomon Islands,SOL,1073,1073,0,OFC,2020/12/10
43864,143,Lesotho,LES,1072,1072,0,CAF,2020/12/10
43877,133,Rwanda,RWA,1099,1099,0,CAF,2020/12/10
43814,143,Hong Kong,HKG,1072,1072,0,AFC,2020/12/10
43846,146,Botswana,BOT,1066,1066,0,CAF,2020/12/10
43857,146,Ethiopia,ETH,1066,1064,1,CAF,2020/12/10
43823,148,Kuwait,KUW,1060,1060,0,AFC,2020/12/10
43913,149,Nicaragua,NCA,1055,1055,0,CONCACAF,2020/12/10
20000,150,Afghanistan,AFG,1052,1052,0,AFC,2020/12/10
20001,151,Andorra,AND,1048,1048,0,UEFA,2020/12/10
43865,152,Liberia,LBR,1047,1047,0,CAF,2020/12/10
43827,153,Malaysia,MAS,1040,1040,0,AFC,2020/12/10
43885,153,Swaziland,SWZ,1040,1040,0,CAF,2020/12/10
43828,155,Maldives,MDV,1038,1038,0,AFC,2020/12/10
43842,145,Yemen,YEM,1071,1071,0,AFC,2020/12/10
20010,156,New Caledonia,NCL,1035,1035,0,OFC,2020/12/10
44004,132,Turkmenistan,TKM,1107,1107,0,AFC,2020/12/10
1896913,130,Comoros,COM,1112,1112,0,CAF,2020/12/10
43892,108,Zimbabwe,ZIM,1181,1181,0,CAF,2020/12/10
43994,109,Azerbaijan,AZE,1180,1180,0,UEFA,2020/12/10
43943,109,Estonia,EST,1180,1180,0,UEFA,2020/12/10
43839,111,Thailand,THA,1178,1178,0,AFC,2020/12/10
43866,111,Libya,LBY,1178,1178,0,CAF,2020/12/10
43875,113,Niger,NIG,1173,1173,0,CAF,2020/12/10
43851,114,Central African Republic,CTA,1171,1171,0,CAF,2020/12/10
43821,115,Korea DPR,PRK,1170,1170,0,AFC,2020/12/10
43881,116,Sierra Leone,SLE,1165,1165,0,CAF,2020/12/10
1942535,117,Kosovo,KVX,1155,1155,0,UEFA,2020/12/10
43906,131,Guatemala,GUA,1111,1111,0,CONCACAF,2020/12/10
43978,118,New Zealand,NZL,1149,1149,0,OFC,2020/12/10
43862,120,Guinea-Bissau,GNB,1146,1146,0,CAF,2020/12/10
44003,121,Tajikistan,TJK,1143,1143,0,AFC,2020/12/10
44027,122,Kazakhstan,KAZ,1142,1142,0,UEFA,2020/12/10
43868,123,Malawi,MWI,1140,1140,0,CAF,2020/12/10
43833,124,Philippines,PHI,1136,1136,0,AFC,2020/12/10
43844,125,Angola,ANG,1134,1134,0,CAF,2020/12/10
1882218,126,Antigua and Barbuda,ATG,1127,1127,0,CONCACAF,2020/12/10
43884,127,Sudan,SDN,1124,1124,0,CAF,2020/12/10
43887,128,Togo,TOG,1115,1115,0,CAF,2020/12/10
43957,129,Lithuania,LTU,1114,1114,0,UEFA,2020/12/10
43874,119,Namibia,NAM,1147,1147,0,CAF,2020/12/10
43944,107,Faroe Islands,FRO,1183,1183,0,UEFA,2020/12/10
43859,157,Gambia,GAM,1034,1034,0,CAF,2020/12/10
43903,159,Dominican Republic,DOM,1019,1019,0,CONCACAF,2020/12/10
43809,186,Bangladesh,BAN,917,920,2,AFC,2020/12/10
43878,187,São Tomé and Príncipe,STP,914,914,0,CAF,2020/12/10
43824,188,Laos,LAO,912,912,0,AFC,2020/12/10
20003,189,Bhutan,BHU,911,911,0,AFC,2020/12/10
20008,190,Mongolia,MNG,906,906,0,AFC,2020/12/10
43810,191,Brunei Darussalam,BRU,904,904,0,AFC,2020/12/10
20012,192,American Samoa,ASA,900,900,0,OFC,2020/12/10
43900,193,Cayman Islands,CAY,897,897,0,CONCACAF,2020/12/10
1882637,194,Samoa,SAM,894,894,0,OFC,2020/12/10
1941613,195,Gibraltar,GIB,888,888,0,UEFA,2020/12/10
43997,184,Dominica,DMA,919,919,1,CONCACAF,2020/12/10
43895,196,Bahamas,BAH,880,880,0,CONCACAF,2020/12/10
1890334,197,Timor-Leste,TLS,879,879,0,AFC,2020/12/10
20007,199,Guam,GUM,873,873,0,AFC,2020/12/10
43894,200,Aruba,ARU,867,867,0,CONCACAF,2020/12/10
43832,200,Pakistan,PAK,867,867,0,AFC,2020/12/10
43880,202,Seychelles,SEY,866,866,0,CAF,2020/12/10
44039,203,Tonga,TGA,862,862,0,OFC,2020/12/10
20011,203,Turks and Caicos Islands,TCA,862,862,0,CONCACAF,2020/12/10
20006,205,Eritrea,ERI,856,856,0,CAF,2020/12/10
43837,206,Sri Lanka,SRI,853,853,0,AFC,2020/12/10
1881967,207,US Virgin Islands,VIR,844,844,0,CONCACAF,2020/12/10
43882,197,Somalia,SOM,879,879,0,CAF,2020/12/10
43836,158,Singapore,SIN,1020,1020,0,AFC,2020/12/10
43996,184,Djibouti,DJI,919,919,1,CAF,2020/12/10
43826,182,Macau,MAC,922,922,0,AFC,2020/12/10
43905,160,Grenada,GRN,1015,1015,0,CONCACAF,2020/12/10
43981,161,Tahiti,TAH,1014,1014,0,OFC,2020/12/10
43896,162,Barbados,BRB,1009,1009,0,CONCACAF,2020/12/10
1935341,163,South Sudan,SSD,998,998,0,CAF,2020/12/10
43977,164,Fiji,FIJ,996,996,0,OFC,2020/12/10
43982,164,Vanuatu,VAN,996,996,0,OFC,2020/12/10
43979,166,Papua New Guinea,PNG,991,991,0,OFC,2020/12/10
43907,167,Guyana,GUY,988,988,0,CONCACAF,2020/12/10
43918,168,St. Vincent / Grenadines,VIN,986,986,0,CONCACAF,2020/12/10
43898,169,Bermuda,BER,983,983,0,CONCACAF,2020/12/10
20009,183,Montserrat,MSR,921,921,0,CONCACAF,2020/12/10
44011,170,Belize,BLZ,974,974,0,CONCACAF,2020/12/10
43871,172,Mauritius,MRI,965,965,0,CAF,2020/12/10
44009,173,Cambodia,CAM,964,964,0,AFC,2020/12/10
43816,173,Indonesia,IDN,964,964,0,AFC,2020/12/10
43917,175,St. Lucia,LCA,953,953,0,CONCACAF,2020/12/10
43959,176,Malta,MLT,951,951,0,UEFA,2020/12/10
44036,177,Moldova,MDA,950,950,0,UEFA,2020/12/10
43852,178,Chad,CHA,947,947,0,CAF,2020/12/10
43915,179,Puerto Rico,PUR,941,941,0,CONCACAF,2020/12/10
43902,180,Cuba,CUB,936,936,0,CONCACAF,2020/12/10
43956,181,Liechtenstein,LIE,924,924,0,UEFA,2020/12/10
43830,171,Nepal,NEP,968,968,0,AFC,2020/12/10
43873,106,Mozambique,MOZ,1185,1185,0,CAF,2020/12/10
43815,104,India,IND,1187,1187,0,AFC,2020/12/10
43863,104,Kenya,KEN,1187,1187,0,CAF,2020/12/10
43817,29,IR Iran,IRN,1496,1496,0,AFC,2020/12/10
1902465,30,Serbia,SRB,1495,1495,0,UEFA,2020/12/10
43843,31,Algeria,ALG,1488,1488,0,CAF,2020/12/10
43972,32,Turkey,TUR,1487,1487,0,UEFA,2020/12/10
44002,33,Slovakia,SVK,1478,1478,0,UEFA,2020/12/10
43928,34,Paraguay,PAR,1476,1476,0,CONMEBOL,2020/12/10
43872,35,Morocco,MAR,1474,1474,0,CAF,2020/12/10
43876,35,Nigeria,NGA,1474,1474,0,CAF,2020/12/10
43964,37,Romania,ROU,1466,1466,0,UEFA,2020/12/10
43822,38,Korea Republic,KOR,1465,1465,0,AFC,2020/12/10
43931,28,Venezuela,VEN,1501,1501,0,CONMEBOL,2020/12/10
43965,39,Russia,RUS,1461,1461,0,UEFA,2020/12/10
43976,41,Australia,AUS,1457,1457,0,AFC,2020/12/10
43995,42,Czech Republic,CZE,1456,1456,0,UEFA,2020/12/10
43953,42,Republic of Ireland,IRL,1456,1456,0,UEFA,2020/12/10
43961,44,Norway,NOR,1450,1450,0,UEFA,2020/12/10
43952,45,Northern Ireland,NIR,1440,1440,0,UEFA,2020/12/10
43951,46,Iceland,ISL,1438,1438,0,UEFA,2020/12/10
43910,47,Jamaica,JAM,1437,1437,0,CONCACAF,2020/12/10
43967,48,Scotland,SCO,1436,1436,0,UEFA,2020/12/10
43855,49,Egypt,EGY,1432,1432,0,CAF,2020/12/10
43849,50,Cameroon,CMR,1428,1428,0,CAF,2020/12/10
43950,40,Hungary,HUN,1460,1460,0,UEFA,2020/12/10
43901,51,Costa Rica,CRC,1427,1427,0,CONCACAF,2020/12/10
43819,27,Japan,JPN,1502,1502,0,AFC,2020/12/10
43929,25,Peru,PER,1512,1512,0,CONMEBOL,2020/12/10
43924,3,Brazil,BRA,1743,1743,0,CONMEBOL,2020/12/10
43942,4,England,ENG,1670,1670,0,UEFA,2020/12/10
43963,5,Portugal,POR,1662,1662,0,UEFA,2020/12/10
43969,6,Spain,ESP,1645,1645,0,UEFA,2020/12/10
43922,7,Argentina,ARG,1642,1642,0,CONMEBOL,2020/12/10
43930,8,Uruguay,URU,1639,1639,0,CONMEBOL,2020/12/10
43911,9,Mexico,MEX,1632,1632,0,CONCACAF,2020/12/10
43954,10,Italy,ITA,1625,1625,0,UEFA,2020/12/10
43938,11,Croatia,CRO,1617,1617,0,UEFA,2020/12/10
43941,12,Denmark,DEN,1614,1614,0,UEFA,2020/12/10
43888,26,Tunisia,TUN,1503,1503,0,CAF,2020/12/10
43948,13,Germany,GER,1610,1610,0,UEFA,2020/12/10
43926,15,Colombia,COL,1601,1601,0,CONMEBOL,2020/12/10
43971,16,Switzerland,SUI,1593,1586,0,UEFA,2020/12/10
43925,17,Chile,CHI,1567,1567,0,CONMEBOL,2020/12/10
43974,18,Wales,WAL,1562,1562,0,UEFA,2020/12/10
43962,19,Poland,POL,1559,1559,0,UEFA,2020/12/10
43879,20,Senegal,SEN,1558,1558,0,CAF,2020/12/10
43970,20,Sweden,SWE,1558,1558,0,UEFA,2020/12/10
